BeerID,Name,Style,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,BrewMethod
18782,Itchy Huevos,Irish Lager,41.64,1.057,1.017,5.15,28.33,12.22,47.32,90,1.05,74,All Grain
48091,Irish Red Ale,Irish Red Ale,41.64,1.043,1.012,4.08,20.99,13.87,47.32,60,1.038,73,All Grain
894,Jalapeno Popper Ale,Irish Cream Ale,41.64,1.048,1.014,4.58,33.36,3.43,47.32,60,1.043,70,BIAB
36313,SofaKing Creamy v2,Irish Cream Ale,41.64,1.055,1.015,5.18,37.54,8.39,47.32,60,1.048,70,All Grain
32233,SCB Cream of 3 Crops,Irish Cream Ale,41.64,1.043,1.008,4.69,16.37,2.83,47.32,90,1.038,70,All Grain
15929,Orval,Irish Pale Ale,41.64,1.054,1.012,5.56,41.93,7.93,47.32,90,1.048,70,All Grain
36056,Belgian IPA,Irish Pale Ale,41.64,1.058,1.017,5.33,66.53,3.74,47.32,60,1.051,69,All Grain
47542,Irish Cream Ale,Irish Cream Ale,41.64,1.042,1.007,4.58,23.93,2.7,47.51,60,1.037,75,All Grain
32079,Top of the morning',Irish Red Ale,41.64,1.051,1.01,5.4,18.88,15.97,48.26,60,1.044,70,BIAB
19709,Friends of pale,Irish Pale Ale,41.64,1.055,1.012,5.59,31.12,9.79,48.26,60,1.048,67,All Grain
48807,The Barn 3.0,Irish Red Ale,41.64,1.049,1.012,4.77,16.76,16.29,48.83,75,1.041,73,All Grain
39265,NHC Stout,Irish Dry Stout,41.64,1.047,1.012,4.61,16.32,32.9,49.21,60,1.039,80,All Grain
69020,Irish Cream Ale experiment #1,Irish Cream Ale,41.64,1.054,1.01,5.7,19.61,4.9,49.21,60,1.045,80,All Grain
54255,Spotted Cow 2.0,Irish Cream Ale,41.64,1.045,1.011,4.51,13.73,3.1,49.21,60,1.038,75,All Grain
22614,Irish Cream Ale,Irish Cream Ale,41.64,1.048,1.013,4.7,22.37,2.9,49.21,60,1.041,75,All Grain
55548,Vienna Alt Lager,Irish Lager,41.64,1.052,1.016,4.73,33.22,10.11,49.21,60,1.044,75,All Grain
23751,Brewly wed Irish Cream Ale,Irish Cream Ale,41.64,1.047,1.01,4.78,23.91,3.06,49.21,60,1.039,75,All Grain
60190,Boston Lager Clone,Irish Pale Ale,41.64,1.051,1.01,5.39,25.91,8.09,49.21,60,1.043,75,All Grain
48515,Vienna III,Irish Lager,41.64,1.053,1.014,5.03,26.86,5.33,49.21,90,1.044,75,All Grain
27302,Vienna II,Irish Lager,41.64,1.05,1.012,5.04,25.18,8.74,49.21,90,1.043,75,All Grain
9995,Vienna,Irish Lager,41.64,1.051,1.012,5.15,20.99,8.74,49.21,90,1.043,75,All Grain
66264,Breakfast Chernobyl,Irish Cream Ale,41.64,1.076,1.016,7.79,7.64,4.52,49.21,90,1.064,73,All Grain
39757,Lemondrop Irish Cream Ale,Irish Cream Ale,41.64,1.048,1.01,5.02,21.15,3.25,49.21,60,1.041,72,All Grain
26913,Toasted coconut kareem ale,Irish Cream Ale,41.64,1.049,1.01,5.02,17,3.52,49.21,60,1.041,72,All Grain
26141,Meridian Punch,Irish Cream Ale,41.64,1.07,1.016,7.14,46.92,6.93,49.21,60,1.06,72,All Grain
57051,J & K BMC,Irish Cream Ale,41.64,1.044,1.008,4.63,26.85,2.92,49.21,60,1.037,70,All Grain
26874,SofaKing Spotted,Irish Cream Ale,41.64,1.052,1.013,5.16,13.22,4.65,49.21,60,1.044,70,All Grain
21178,Bird's Irish Cream Ale Version 1.0,Irish Cream Ale,41.64,1.049,1.009,5.18,13.52,4.68,49.21,60,1.041,70,All Grain
33574,Yellow Fizzy Beer,Irish Cream Ale,41.64,1.051,1.01,5.32,18.47,2.9,49.21,60,1.043,70,All Grain
20165,Flying Ginja Ninja,Irish Red Ale,41.64,1.059,1.017,5.56,26.01,17.42,49.21,60,1.05,70,All Grain
48108,Mackweizer,Irish Cream Ale,41.64,1.055,1.012,5.56,18.77,4.52,49.21,60,1.046,70,All Grain
22388,Dad's Irish Red Ale,Irish Red Ale,41.64,1.063,1.017,6,37.2,11.29,49.21,60,1.053,70,All Grain
52626,Stout,Irish Dry Stout,41.64,1.042,1.011,4.1,49.97,29.54,49.21,90,1.036,70,All Grain
53303,Remember the Saisons,Irish Pale Ale,41.64,1.053,1.005,6.22,15.5,4.79,49.21,90,1.045,70,All Grain
39545,Aye C. Red,Irish Red Ale,41.64,1.059,1.018,5.45,25.24,12.8,49.21,60,1.05,68,All Grain
62080,Belgian Split 5,Irish Pale Ale,41.64,1.052,1.013,5.21,39.45,11.79,49.21,60,1.044,65,Partial Mash
45755,Mexican Lager Dark,Irish Lager,41.64,1.0508,1.0135,5.01,37.77,15.37,49.21,60,1.0432,63,All Grain
61419,1st Vienna Lager,Irish Lager,41.64,1.053,1.012,5.33,21.06,15.09,50.16,90,1.044,75,All Grain
26845,Irish Cream Ale 2,Irish Cream Ale,41.64,1.054,1.008,6.08,17.38,2.98,51.1,60,1.041,84,All Grain
23624,Fire in the Hole,Irish Red Ale,41.64,1.082,1.027,7.11,58.18,18.74,51.1,60,1.066,80,All Grain
4379,Vienna Lager,Irish Lager,41.64,1.056,1.017,5.09,28.8,11.09,51.1,60,1.045,75,All Grain
21931,Vienna Lager,Irish Lager,41.64,1.054,1.013,5.51,28.05,15.59,51.1,60,1.044,75,All Grain
52128,Saison,Irish Pale Ale,41.64,1.061,1.012,6.39,43.8,7,51.1,60,1.049,75,All Grain
3823,Lakefront Red Ale,Irish Red Ale,41.64,1.064,1.018,6.02,45.09,12.59,51.1,90,1.052,75,All Grain
7356,Patrick's One Eyed Guinnie,Irish Dry Stout,41.64,1.041,1.01,4,39.66,35.38,51.1,60,1.033,70,All Grain
49472,Hanarhan Red,Irish Red Ale,41.64,1.045,1.012,4.39,26.23,10.5,51.1,60,1.037,70,All Grain
21660,S,Irish Cream Ale,41.64,1.045,1.011,4.4,9.44,4.47,51.1,60,1.036,70,All Grain
45685,Creegor's Irish Red,Irish Red Ale,41.64,1.053,1.015,5.01,26.23,17.25,51.1,60,1.043,70,All Grain
52932,Belgian Pale Ale,Irish Pale Ale,41.64,1.052,1.014,5.07,30.25,8.82,51.1,60,1.043,70,All Grain
27291,Dry Irish Stout-Moyland's Dragoon,Irish Dry Stout,41.64,1.0632,1.0156,6.47,29.05,50,51.1,60,1.052,70,All Grain
42383,The Barn,Irish Red Ale,41.64,1.057,1.014,5.72,15.9,14.23,52.24,90,1.046,75,All Grain
68821,Irish Red Ale,Irish Red Ale,41.64,1.056,1.014,5.49,38.4,19.26,52.62,60,1.045,84,All Grain
59348,Irish Cream Ale for nhc,Irish Cream Ale,41.64,1.04,1.009,4.08,20.46,5.43,53,60,1.032,80,All Grain
42310,V4.2,Irish Lager,41.64,1.045,1.012,4.4,22.69,9.83,53,60,1.036,75,All Grain
70217,10 gallon - Electric Irish Red Ale,Irish Red Ale,41.64,1.047,1.01,4.88,31.48,14.2,53,60,1.037,75,All Grain
73223,Jalapeno Irish Cream Ale,Irish Cream Ale,41.64,1.052,1.009,5.57,41.48,3.55,54.89,60,1.039,75,All Grain
14362,Kitchen Sink #1,Irish Red Ale,41.64,1.048,1.012,4.68,21.45,13.08,54.89,90,1.036,62.7,All Grain
42791,Lay-ger,Irish Lager,41.64,1.05,1.013,4.93,24.23,5.52,56.78,90,1.037,83,All Grain
71399,Orange Irish Cream Ale,Irish Cream Ale,41.64,1.053,1.009,5.72,11.12,3.47,56.78,60,1.039,81,All Grain
62146,Irish Cream Ale Tri-Crops Shady,Irish Cream Ale,41.64,1.05,1.009,5.34,15.82,4.01,56.78,90,1.037,75,All Grain
34307,Cobber Irish Cream Ale II,Irish Cream Ale,41.64,1.052,1.009,5.66,18.71,3.78,56.78,60,1.038,70,All Grain
38702,Saison,Irish Pale Ale,41.64,1.07,1.014,7.4,30.87,4.36,56.78,60,1.052,70,All Grain
30800,Big Red - Irish Red Ale,Irish Red Ale,41.64,1.06,1.015,5.85,27.12,13.4,56.78,90,1.044,70,All Grain
50183,Irish Red,Irish Red Ale,41.64,1.062,1.018,5.77,35.58,15.58,58.67,70,1.044,70,All Grain
16897,Irish Extra Stout,Irish Extra Stout,41.64,1.057,1.013,5.83,41.74,38.85,64.35,75,1.035,65,BIAB
19327,Õçr stout,Irish Dry Stout,42,1.04,1.009,4.06,32.39,32.88,46,60,1.037,66,All Grain
42604,B&W's King Charles the Thirst,Irish Red Ale,42,1.047,1.015,4.21,26.97,14.91,48,60,1.042,75,All Grain
39435,Read Bearded Lady,Irish Red Ale,42,1.046,1.01,4.74,28.03,16.79,48,60,1.04,75,All Grain
45224,Irish Cream Ale,Irish Cream Ale,42,1.05,1.011,5.11,6.81,5,50,60,1.042,75,All Grain
13142,Kvae,Irish Lager,42,1.052,1.012,5.24,32.79,9.03,50,90,1.044,75,All Grain
6892,Vienna Lager,Irish Lager,42,1.056,1.016,5.3,26.57,13.07,50,90,1.047,75,All Grain
42073,Irish red,Irish Red Ale,42,1.053,1.012,5.4,22.25,17.68,50,75,1.044,72,All Grain
9083,Irish Red Ale!!!,Irish Red Ale,42,1.042,1.007,4.61,26.61,12.65,52,60,1.034,75,All Grain
32575,Rudolph the Red Hoppy Reinbeer,Irish Red Ale,42,1.06,1.013,6.14,39.54,16.83,52,90,1.049,62,All Grain
73479,DRY IRISH STOUT 2018,Irish Dry Stout,42,1.039,1.01,3.74,41.7,33.24,55,75,1.03,70,All Grain
26273,Belgian Pale Ale,Irish Pale Ale,42,1.053,1.013,5.32,22.95,10.61,56,60,1.04,80,All Grain
40098,Irish Red Ale,Irish Red Ale,42,1.056,1.012,5.72,22.63,15.31,252,60,1.009,84,All Grain
43037,Irish Setter Red,Irish Red Ale,43,1.0509,1.0144,4.89,18.84,13.05,50,60,1.044,80,All Grain
25196,Red frog,Irish Red Ale,43.53,1.061,1.012,6.47,47.57,28.63,47.32,60,1.056,65,All Grain
41322,Cream of Three Crops,Irish Cream Ale,43.53,1.044,1.008,4.83,18.07,4.12,49.21,90,1.039,80,All Grain
9323,Irish Cream Ale w/ Vienna brewed 07-08-2014 & 07-1...,Irish Cream Ale,43.53,1.046,1.013,4.32,17.66,4.35,49.21,60,1.04,75,All Grain
7675,IRA brewed 08-31-2014,Irish Red Ale,43.53,1.051,1.014,4.86,22.23,17.44,49.21,60,1.046,75,All Grain
55086,Irish Cream Ale,Irish Cream Ale,43.53,1.051,1.011,5.24,21.53,3.59,49.21,90,1.045,72,All Grain
933,Irish Cream Ale with corn meal brewed 03-11-2014...,Irish Cream Ale,43.53,1.043,1.012,4.09,17.06,2.63,49.21,60,1.038,70,All Grain
12913,Irish Cream Ale with corn meal brewed 05-20 & 22-2...,Irish Cream Ale,43.53,1.043,1.012,4.09,17.06,2.63,49.21,60,1.038,70,All Grain
11698,Irish Cream Ale brewed 02-22-2014,Irish Cream Ale,43.53,1.044,1.012,4.11,17.06,3.73,49.21,60,1.038,70,All Grain
7343,#1,Irish Red Ale,43.53,1.049,1.014,4.63,29.31,17.63,49.21,60,1.044,70,All Grain
39364,Red 5,Irish Red Ale,43.53,1.066,1.013,6.91,50.49,17.53,49.21,60,1.05,70,All Grain
56149,Irish Cream Ale,Irish Cream Ale,43.53,1.042,1.008,4.5,13.5,3.31,51.1,60,1.036,75,BIAB
54933,Soured Irish Cream Ale,Irish Cream Ale,43.53,1.05,1.008,5.46,14.69,3.04,53,90,1.041,80,All Grain
56927,Vienna Lager,Irish Lager,43.53,1.056,1.013,5.71,31.39,8.15,53,90,1.046,80,All Grain
45331,Threeway blond,Irish Cream Ale,43.53,1.047,1.008,5.14,18.85,2.9,53.94,90,1.038,78,All Grain
10554,Irish Red Ale,Irish Red Ale,43.9,1.048,1.012,4.81,23.11,18.4,60.2,90,1.035,70,All Grain
6994,074: Sorachi Irish Cream Ale,Irish Cream Ale,44,1.05,1.014,4.62,41.01,3.02,48,60,1.046,80,All Grain
70624,Alle gode ting er tre,Irish Red Ale,44,1.067,1.017,6.62,22.85,16.68,48,60,1.062,75,All Grain
33780,Belgian March beer,Irish Pale Ale,44,1.055,1.012,5.7,25.96,13.63,54,90,1.045,68,All Grain
68816,Irish Red 2.0,Irish Red Ale,44,1.046,1.013,4.4,22.62,13.35,55,70,1.037,72,All Grain
24659,Strongarm,Irish Red Ale,44,1.05,1.014,4.81,33.05,10.41,60,60,1.037,75,All Grain
42669,We Made a Beer Red Ale,Irish Red Ale,45,1.042,1.012,3.96,9.6,12.06,45,60,1.042,75,All Grain
50780,Lam-son,Irish Pale Ale,45,1.054,1.009,5.97,13.05,3.36,52,75,1.047,80,All Grain
33173,Rde?a Irka,Irish Red Ale,45,1.052,1.012,5.16,26,17.28,52,60,1.045,65,All Grain
18038,Viena (perro rojo),Irish Lager,45,1.052,1.012,5.25,20.7,12.87,53,60,1.044,80,All Grain
51571,Red Ale,Irish Red Ale,45,1.064,1.013,6.72,21.27,16.24,53.5,60,1.054,75,All Grain
564,Belgian Pale Ale,Irish Pale Ale,45,1.051,1.011,5.24,30.54,13.16,54,70,1.043,78,All Grain
66383,Awesome Recipe,Irish Cream Ale,45,1.054,1.013,5.31,10.6,4.78,65,60,1.037,70,All Grain
12533,Dinkey Creek Red,Irish Lager,45.4,1.054,1.014,5.2,31.1,15.95,53,60,1.046,64,All Grain
27811,Chilanguito,Irish Lager,45.42,1.05,1.009,5.38,32.55,16.21,30.28,60,1.075,75,All Grain
43799,Zax Sorta Irish Stout,Irish Dry Stout,45.42,1.05,1.017,4.4,32.36,38.94,45.42,60,1.05,70,All Grain
24098,Spotted Goat,Irish Cream Ale,45.42,1.062,1.015,6.2,22.64,5,48.72,90,1.058,70,All Grain
62070,Randy's Irish Cream Ale,Irish Cream Ale,45.42,1.043,1.01,4.34,14.85,4.57,49.21,60,1.039,80,All Grain
44480,12-Gallon Lawnmower,Irish Cream Ale,45.42,1.065,1.017,6.29,34.92,3.86,49.21,90,1.06,75,All Grain
3499,Irish Cream Ale,Irish Cream Ale,45.42,1.045,1.013,4.28,13.9,2.95,49.21,60,1.042,70,Partial Mash
13538,Citra Irish Cream Ale,Irish Cream Ale,45.42,1.056,1.013,5.6,30.93,3.72,49.21,60,1.052,70,All Grain
24237,Cashmere Irish Cream Ale,Irish Cream Ale,45.42,1.056,1.013,5.6,31.47,3.72,49.21,60,1.052,70,All Grain
25027,Irish Red Ale,Irish Red Ale,45.42,1.041,1.01,4.03,23.67,12.01,49.21,90,1.037,70,All Grain
9187,Spring  Creame,Irish Cream Ale,45.42,1.044,1.01,4.45,9.97,3.82,51.1,90,1.039,79,All Grain
20890,Gxx01,Irish Pale Ale,45.42,1.051,1.014,4.92,20.85,5.28,51.1,60,1.046,72,All Grain
8818,Red X Irish Ale,Irish Red Ale,45.42,1.056,1.016,5.3,28.85,12.97,51.1,60,1.05,70,All Grain
38501,Irish Cream Ale,Irish Cream Ale,45.42,1.036,1.006,3.98,19.05,2.38,52.62,60,1.031,80,All Grain
6263,Irish Cream Ale,Irish Cream Ale,45.42,1.045,1.01,4.59,19.78,4.46,53,60,1.039,81,BIAB
8699,Kevin's - Dos Equis Mexican Amber Lager,Irish Lager,45.42,1.05,1.012,5.01,26.12,8.2,53,60,1.043,81,BIAB
22293,Jamil's Vienna - ver2,Irish Lager,45.42,1.052,1.012,5.23,29.95,10.84,53,60,1.044,80,BIAB
64466,Ozarks Red Rover,Irish Red Ale,45.42,1.054,1.011,5.72,41.2,15.21,53,60,1.047,80,All Grain
24092,Christmas Irish Red Ale,Irish Red Ale,45.42,1.062,1.018,5.74,23.67,16.57,53,60,1.053,80,All Grain
67363,Randy's Irish Extra Stout,Irish Extra Stout,45.42,1.059,1.014,5.93,46.72,37.26,53,60,1.05,75,All Grain
42142,Irish Red 3,Irish Red Ale,45.42,1.045,1.013,4.27,17.89,16.34,53,90,1.039,75,All Grain
19413,Greg's Belgian Delight,Irish Pale Ale,45.42,1.049,1.01,5.12,22.87,10.33,53,90,1.042,75,All Grain
31069,Irish Red (#20),Irish Red Ale,45.42,1.055,1.014,5.31,24.53,18.21,53,60,1.047,70,All Grain
41164,C.R.E.A.C/R. (Cash Rules Everything Around C...,Irish Cream Ale,45.42,1.053,1.011,5.46,20.93,3.92,53,60,1.045,70,All Grain
10337,Etterbeek Amber,Irish Pale Ale,45.42,1.057,1.015,5.58,22.22,10.96,53,60,1.043,70,All Grain
48440,Strong Irish Cream Ale (#3),Irish Cream Ale,45.42,1.059,1.015,5.83,16.86,3.18,53,60,1.051,70,All Grain
13881,Etterbeek Amber II,Irish Pale Ale,45.42,1.057,1.014,5.66,30.55,10.96,53,90,1.043,70,All Grain
42399,Flashing Red Light Ale,Irish Red Ale,45.42,1.063,1.016,6.08,48.42,17.09,53,60,1.054,68,All Grain
17076,Carmel delight,Irish Red Ale,45.42,1.076,1.0209,7.6,21.64,23.1,53,60,1.0656,65,All Grain
3052,Dinkey Creek Red,Irish Lager,45.42,1.054,1.014,5.23,30.41,15.89,53,60,1.042,64,All Grain
53145,Stoned Red Ale,Irish Red Ale,45.42,1.05,1.009,5.32,30.32,13.68,54.89,60,1.041,80,All Grain
46505,Red Dawn,Irish Red Ale,45.42,1.055,1.009,5.98,26.61,16.13,54.89,60,1.045,78,All Grain
48746,Yellow Jacket,Irish Cream Ale,45.42,1.054,1.01,5.8,15.39,3.07,54.89,90,1.044,78,All Grain
15443,Vienna,Irish Lager,45.42,1.05,1.012,5.03,25.86,13.12,56.4,90,1.04,80,All Grain
55026,Vienna Lager,Irish Lager,45.42,1.05,1.012,4.98,25.65,11.22,56.48,60,1.04,80,All Grain
37919,Irish Ale,Irish Red Ale,45.42,1.049,1.009,5.22,27.95,13.86,56.78,60,1.039,80,All Grain
72231,Ozarks Vienna Amber,Irish Lager,45.42,1.054,1.013,5.4,31.99,11.05,56.78,90,1.043,80,All Grain
26066,Ozarks Irish Red Ale,Irish Red Ale,45.42,1.053,1.012,5.45,33.09,12.06,56.78,90,1.042,80,All Grain
7930,Ozarks Hoppin Red Ale,Irish Red Ale,45.42,1.052,1.01,5.57,42.6,12.26,56.78,90,1.042,80,All Grain
48567,Yeungling Clone,Irish Lager,45.42,1.045,1.01,4.67,21.5,9.03,56.78,90,1.036,75,All Grain
21752,Awesome Recipe,Irish Pale Ale,46,1.06,1.012,6.3,16.43,9.64,54,60,1.051,70,All Grain
2829,Canadian irish ale,Irish Red Ale,46,1.054,1.015,5.09,24.26,11.92,55,60,1.045,75,All Grain
21621,Oatnegget Irish Stout,Irish Dry Stout,47,1.052,1.012,5.22,31.93,40.9,55,60,1.044,65,All Grain
41060,Wallon Belgian ale,Irish Pale Ale,47,1.039,1.009,3.96,24.13,2.96,60,60,1.028,72,All Grain
34231,IRA,Irish Red Ale,48,1.055,1.016,5.02,24.75,13.39,54,60,1.049,62,All Grain
73575,Pallet A 18,Irish Red Ale,48,1.049,1.011,4.93,27.12,9.71,55,90,1.043,75,All Grain
45441,Irish Red Ale,Irish Red Ale,48,1.052,1.012,5.15,19.27,15.53,57,70,1.044,70,All Grain
15185,Home run II,Irish Red Ale,49.21,1.049,1.012,4.87,25.6,14.44,53,60,1.045,70,All Grain
54532,Irish stout 7-2016,Irish Dry Stout,49.21,1.051,1.01,5.35,32.3,35.25,60.57,75,1.041,80,All Grain
44206,Irish Cream Ale BU16,Irish Cream Ale,49.21,1.047,1.008,5.17,18.16,2.83,79.49,60,1.029,75,All Grain
26515,Soft Water Stout (Guinness-style),Irish Dry Stout,50,1.042,1.01,4.19,31.13,29.13,30.5,60,1.064,83,All Grain
23770,BraveDog Irish Red Ale,Irish Red Ale,50,1.05,1.011,5.1,19.93,13,40,60,1.063,73,All Grain
56777,Nissefant,Irish Red Ale,50,1.059,1.014,5.93,20.99,10.02,50,60,1.059,78,All Grain
61986,R¯d Jul imperial IPA,Irish Red Ale,50,1.065,1.015,6.59,103.37,16.46,50,60,1.065,78,All Grain
63466,Bakke Brygg Vienna Lager 50L,Irish Lager,50,1.05,1.012,4.97,23.23,7.58,54,90,1.046,73,All Grain
63172,Mutts Dry Stout,Irish Dry Stout,50,1.043,1.01,4.37,39.08,3.58,55,60,1.039,72,All Grain
64375,Ultravox,Irish Lager,50,1.047,1.011,4.75,16.57,12.56,55,80,1.042,70,All Grain
55168,RED ALE 36L,Irish Red Ale,50,1.051,1.01,5.4,24.14,13.44,55.54,70,1.046,70,All Grain
57213,JR Blikkis,Irish Lager,50,1.055,1.015,5.27,32.58,9.11,56.5,75,1.049,72,All Grain
39972,Pale Ale,Irish Pale Ale,50,1.053,1.018,4.74,11.82,5.2,57,60,1.047,81,All Grain
56683,Mutts Red Ale,Irish Red Ale,50,1.042,1.007,4.6,20.88,18.25,57.5,60,1.037,72,All Grain
53565,Irish Stout,Irish Dry Stout,50,1.043,1.01,4.33,0,35.64,58,90,1.037,75,All Grain
38149,Belgian Blonde,Irish Pale Ale,50,1.052,1.012,5.22,24.03,4.11,58,90,1.045,75,All Grain
41408,Vienna Lager - Fucking Tasty,Irish Lager,50,1.051,1.012,5.19,27.67,12.03,60,60,1.043,78,All Grain
30903,Reds dead.,Irish Red Ale,50,1.051,1.013,5.04,34.49,13.12,60,60,1.043,70,All Grain
673,Brooklyn Lager Clone BYO,Irish Lager,50,1.057,1.017,5.31,35.74,9.08,60,60,1.048,70,All Grain
56584,Irich red,Irish Red Ale,50,1.049,1.011,4.97,23.93,14.42,60,60,1.041,65,All Grain
22586,Kanon Saison med frukt,Irish Pale Ale,50,1.056,1.014,5.48,33.99,3.65,65,90,1.043,65,All Grain
43715,Warrior's blood,Irish Red Ale,50,1.049,1.008,5.34,31.17,14.2,78,60,1.031,70,All Grain
20804,GERMEN Red Hot Ale #003,Irish Red Ale,50,1.044,1.008,4.76,27.67,15.47,85,60,1.026,72,All Grain
5378,Dry Stout,Irish Dry Stout,50.16,1.043,1.01,4.33,33.42,33.04,53,60,1.041,73,All Grain
63780,Red Irish Ale,Irish Red Ale,51.04,1.047,1.008,5.13,19.55,16.42,60.05,60,1.04,65,All Grain
8747,Irish Red,Irish Red Ale,51.1,1.058,1.014,5.79,22.5,7.13,54.89,60,1.054,75,All Grain
41041,Belgian Pale-Double Take,Irish Pale Ale,51.1,1.057,1.01,6.15,37.44,7.57,58.67,90,1.05,75,All Grain
70116,Belgian Ale #2,Irish Pale Ale,52,1.059,1.013,6.01,28.59,13.17,45,60,1.068,73.5,All Grain
44026,Vienna Lager I,Irish Lager,52,1.051,1.012,5.2,21.73,10.96,58.6,60,1.046,66,All Grain
36901,Bollas Austmann Tre gamle damer,Irish Pale Ale,52,1.056,1.014,5.47,0,5.05,60,60,1.048,75,Partial Mash
62212,Octopus Garden,Irish Red Ale,53,1.044,1.01,4.53,20.45,12.69,50,60,1.047,65,All Grain
11378,#7 Ranheims¯l-Brooklyn Lager Clone 53L,Irish Lager,53,1.059,1.017,5.43,35.64,8.93,62.4,75,1.05,74,All Grain
46094,Curupira,Irish Red Ale,53,1.049,1.011,4.97,25.77,17.99,68,60,1.038,70,All Grain
72620,KirsebÊr Kanin/Kaninskall,Irish Pale Ale,54,1.041,1.01,4.08,24.75,6.4,60,70,1.033,75,All Grain
36841,Belge abricot,Irish Pale Ale,54.89,1.048,1.009,5.16,26.27,8.45,64.35,90,1.041,70,All Grain
54385,Tre gamle damer...og ei pÂ 65,Irish Pale Ale,55,1.056,1.012,5.69,23.88,5.66,46,65,1.066,70,All Grain
48769,Minty Stouty,Irish Extra Stout,55,1.066,1.014,6.75,34.46,35.03,46,60,1.079,66,All Grain
37441,Belgian pale ale,Irish Pale Ale,55,1.041,1.008,4.36,20.44,4.68,58,60,1.039,75,All Grain
62705,Red Ale,Irish Red Ale,55,1.055,1.014,5.37,24.23,16.86,60,60,1.05,65,All Grain
33633,Irish Red Ale,Irish Red Ale,55,1.054,1.013,5.33,20.91,12.96,62.5,70,1.047,70,All Grain
55425,Vienna Lager,Irish Lager,55,1.05,1.012,4.96,19.14,10.75,65,90,1.042,75,All Grain
45130,NoX,Irish Red Ale,55,1.043,1.013,3.99,23.31,11.54,65,60,1.037,65,All Grain
53752,Honey Coconut Irish Cream Ale,Irish Cream Ale,55,1.05,1.009,5.36,21.65,4.09,65,60,1.031,65,All Grain
53058,99luftwalloons,Irish Pale Ale,55,1.074,1.017,7.42,45.38,11.67,69,90,1.059,70,All Grain
17109,Vienna Lager,Irish Lager,56,1.052,1.014,5.08,19.32,13.28,70,70,1.042,70,All Grain
47407,MS Lager,Irish Lager,56.78,1.0504,1.0122,5.11,26.31,9.71,45.42,60,1.0624,70,All Grain
63728,Rye Vienna Lager,Irish Lager,56.78,1.051,1.011,5.31,17.96,9.86,64.35,60,1.045,75,All Grain
51589,Irish Red,Irish Red Ale,56.78,1.062,1.016,6.03,32.89,20.16,68.14,60,1.052,60.5,All Grain
22182,Gore Farm Irish Red II,Irish Red Ale,56.78,1.0567,1.0135,5.82,22.55,15.88,70.03,60,1.0464,70,All Grain
24407,Red ale,Irish Red Ale,56.78,1.059,1.017,5.56,0,27.74,75.71,60,1.044,75,All Grain
46857,Awesome Recipe,Irish Red Ale,56.78,1.061,1.017,5.69,0,20.54,75.71,60,1.046,70,All Grain
43369,3,Irish Red Ale,58,1.05,1.009,5.32,22.53,12.65,68,60,1.042,70,All Grain
64954,Crimson Tide red ale,Irish Red Ale,58,1.061,1.017,5.77,25.59,14.98,78,60,1.046,74,All Grain
5167,Beet Saison,Irish Pale Ale,58.67,1.052,1.013,5.08,14.03,3.34,68.14,90,1.044,70,All Grain
31200,Red Rye,Irish Red Ale,59.62,1.063,1.016,6.12,12.15,13.04,65.3,60,1.057,76,All Grain
19599,My first ale 2015 June 12,Irish Red Ale,60,1.044,1.011,4.32,1.08,10.02,5,60,1.5,70,All Grain
60711,Irish red ale,Irish Red Ale,60,1.047,1.012,4.63,22.14,13.48,50,60,1.056,75,All Grain
65252,Red Ale Colaborativa,Irish Red Ale,60,1.054,1.014,5.24,19.3,19.18,60,60,1.053,70,All Grain
36776,Vestkyst lager,Irish Lager,60,1.054,1.013,5.27,45.32,4.6,60,90,1.05,70,All Grain
47783,Vienna Lager,Irish Lager,60,1.055,1.014,5.34,19.64,12.28,60,90,1.055,70,All Grain
50528,Grapefruit red,Irish Red Ale,60,1.049,1.012,4.82,23,5.43,65,60,1.045,80,All Grain
57183,Vienna,Irish Lager,60,1.049,1.007,5.5,23.58,11.71,68,60,1.043,75,All Grain
51973,Bluddy Red IPA (RifayBrew) (v16),Irish Red Ale,60,1.0489,1.0096,5.24,56.9,18.73,70,75,1.042,78,All Grain
49886,Awesome Recipe,Irish Red Ale,60,1.053,1.01,5.68,23.44,16.49,70,60,1.045,70,All Grain
28732,Solar Rose Red Ale,Irish Red Ale,60,1.065,1.018,6.16,33.2,15.84,70,60,1.055,70,All Grain
71490,Bertha red ale,Irish Red Ale,60,1.044,1.01,4.45,13.64,13.32,71,60,1.037,75,All Grain
56674,Hop Overload,Irish Red Ale,60,1.064,1.015,6.34,92.39,21.27,80,60,1.048,75,All Grain
35358,Irish Red - jo„o,Irish Red Ale,60,1.045,1.01,4.56,25.8,11.1,80,60,1.033,67,All Grain
19781,Ozz Red Ale 60,Irish Red Ale,60,1.042,1.008,4.43,16.45,13.14,90,60,1.028,70,All Grain
38510,Irish Cream Ale til paske,Irish Cream Ale,60.2,1.052,1.01,5.46,28.28,3.85,50,90,1.062,70,All Grain
8520,Irish Red,Irish Red Ale,60.57,1.059,1.017,5.59,25.59,15,66.24,60,1.054,70,All Grain
47077,Banshee,Irish Red Ale,60.57,1.046,1.01,4.77,24.86,15.7,66.32,60,1.042,80,All Grain
